BrandId,BrandName,Brand,Name,ProductName,Bloomberg Ticker,Category2Id,Category2Name,SalesUnit,SalesValue
44607,Harson/哈森,HARSON/哈森,哈森,Harson Trading,603958 CH EQUITY,55616001,棉靴/毛靴,1,399.0
31526399,Firs/杉杉,Firs/杉杉,杉杉,Shanshan,600884 CH EQUITY,54788009,商务休闲裤,2752,568987.0
30116,CARTELO/卡帝乐鳄鱼,Cartelo/卡帝乐鳄鱼,卡帝乐鳄鱼,NanJi E-Commerce,002127 CH EQUITY,56558001,秋冬精选,65,9620.0
4539217,Fondberyl/菲伯丽尔,FONDBERYL/菲伯丽尔,菲伯丽尔,Saturday Co,002291 CH EQUITY,54304838,棉靴/毛靴,1,1299.0
3227433,MET－RX/美瑞克斯,Metrx/美瑞克斯,美瑞克斯,By-health,300146 CH EQUITY,57056001,营养与保健,4309,1200877.0
3290337,六神,Liushen/六神,六神,Shanghai Jahwa,600315 CH EQUITY,54296481,药妆,4,41.199999999999996
109718,PEACEBIRD/太平鸟,PEACEBIRD/太平鸟,太平鸟,Peacebird,603877 CH EQUITY,56778015,薄夹克,17427,8299786.0
105625,Comix/齐心,Comix/齐心,齐心,Comix,002301 CH EQUITY,53208003,印刷制品,35,295.3
105625,Comix/齐心,Comix/齐心,齐心,Comix,002301 CH EQUITY,53208004,纸张本册,35877,360723.5199999998
135284,Joeone/九牧王,Joeone/九牧王,九牧王,Joeone,601566 CH EQUITY,55608002,羊绒大衣,1,1999.0
3472186,茶花,Chahua/茶花,茶花,Chahua,603615 CH EQUITY,50071831,收纳架,867,70524.10000000002
109718,PEACEBIRD/太平鸟,PEACEBIRD/太平鸟,太平鸟,Peacebird,603877 CH EQUITY,55148016,拼接毛衣,716,264833.0
3472186,茶花,Chahua/茶花,茶花,Chahua,603615 CH EQUITY,50071839,其他防尘罩,334,13326.599999999999
109718,PEACEBIRD/太平鸟,PEACEBIRD/太平鸟,太平鸟,Peacebird,603877 CH EQUITY,54288081,休闲短裤,1895,378395.0
109718,PEACEBIRD/太平鸟,PEACEBIRD/太平鸟,太平鸟,Peacebird,603877 CH EQUITY,55878015,深灰牛仔裤,5,995.0
111494,全聚德,全聚德,全聚德,Quanjude,002186 CH EQUITY,54308380,肉类即食,2820,201399.3
4539217,Fondberyl/菲伯丽尔,FONDBERYL/菲伯丽尔,菲伯丽尔,Saturday Co,002291 CH EQUITY,53944020,商场专柜同款,198,110682.0
130259,Semir/森马,Semir/森马,森马,Semir,002563 CH EQUITY,54288106,夹克,61285,11284941.600000009
130259,Semir/森马,Semir/森马,森马,Semir,002563 CH EQUITY,54288101,长袖衬衫,35609,3567738.599999998
7024321,LEXY/莱克,LEXY/莱克,莱克,KingClean Electric,603355 CH EQUITY,50916013,空气净化/氧吧,383,1711217.0
130259,Semir/森马,Semir/森马,森马,Semir,002563 CH EQUITY,54288108,长袖T恤,50901,3511449.5999999987
3227274,浪莎,LangSha/浪莎,浪莎,Langsha,600137 CH EQUITY,54990012,女士内裤,591678,24089373.650000002
10625456,LANCY FROM 25/朗姿,Lancy/朗姿,朗姿,Lancy,002612 CH EQUITY,54290182,连衣裙,1858,1579925.4000000001
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,55940009,软壳衣裤,6927,2037646.8
30148,Wanlima/万里马,Wanlima/万里马,万里马,Wanlima,300591 CH EQUITY,54294336,女士钱包,434,122002.0
30148,Wanlima/万里马,Wanlima/万里马,万里马,Wanlima,300591 CH EQUITY,54294339,女士手提包,1144,696056.0
48481339,Hodo/红豆,Hodo/红豆,红豆,Hongdo,600400 CH EQUITY,50097012,孕产妇内裤,5435,271299.99999999994
10041357,SENMA/森马,Semir/森马,森马,Semir,002563 CH EQUITY,50105988,帆布鞋,3753,488881.0
30116,CARTELO/卡帝乐鳄鱼,Cartelo/卡帝乐鳄鱼,卡帝乐鳄鱼,NanJi E-Commerce,002127 CH EQUITY,53446004,商场同款,89,33288.0
78296,AOC,AOC,AOC,AOC,00903 CH EQUITY,50024546,液晶显示器&amp;支架,36360,39679981.0
29462,Aokang/奥康,Aokang/奥康,奥康,Aokang,603001 CH EQUITY,54304855,内增高,432,124858.0
135284,Joeone/九牧王,Joeone/九牧王,九牧王,Joeone,601566 CH EQUITY,54764004,纯色衬衫,606,133097.0
66878525,Whirlpool/惠而浦,Whirlpool/惠而浦,惠而浦,Whirlpool China,600983 CH EQUITY,50936001,燃气灶,5,7649.0
11714362,BE＆CHEERY/百草味,BE＆CHEERY/百草味,百草味,Haoxiangni Jujube,002582 CH EQUITY,54308380,肉类即食,1378698,29912593.200000018
60418984,Baker Dream/百钻,Baker Dream/百钻,百钻,Angel Yeast,600298 CH EQUITY,54302847,烧烤器/烧烤用品,11598,149120.5
11714362,BE＆CHEERY/百草味,BE＆CHEERY/百草味,百草味,Haoxiangni Jujube,002582 CH EQUITY,54308388,海味即食,376132,6685319.800000004
586706230,mongdodo/梦多多,Mengdodo/梦多多,梦多多,Semir,002563 CH EQUITY,54968014,靴子/雪地靴,468,50282.0
155313303,安琪,Angel/安琪,安琪,Angel Yeast,600298 CH EQUITY,54294972,婚庆用花,1969,118369.35
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,54692001,婴幼裙子,219,9500.379999999997
3472186,茶花,Chahua/茶花,茶花,Chahua,603615 CH EQUITY,51094001,刷牙用具,10189,98549.4
149474648,LIVEN/利仁,LIVEN/利仁,利仁,LIVEN,838907 CH EQUITY,50938009,搅拌/料理机,158,13350.0
21666,清华同方,THTG/清华同方,清华同方,Tsinghua Tongfang,600100 CH EQUITY,50024546,液晶显示器&amp;支架,12,8636.0
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,50932011,电饼铛/烤饼机,73003,11115267.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,56514006,反季加厚羽绒,599,259960.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,55030011,踩脚袜,10295,201515.4
11663150,金莱特,Kennede/金莱特,金莱特,Kennede,002723 CH EQUITY,54288876,按摩披肩,138,36851.0
29977,伊维斯,ENWEIS/伊维斯,伊维斯,Huijie,002763 CH EQUITY,54294654,基础内衣,199,47601.0
120658282,Phoenix/凤凰,Phenix/凤凰,凤凰,Shanghai Dragon,600630 CH EQUITY,55016007,其它茶冲,2,98.0
31696,Tonze/天际,Tonze/天际,天际,Tonze electric,002759 CH EQUITY,50936023,电热/火锅,22,2714.0
31696,Tonze/天际,Tonze/天际,天际,Tonze electric,002759 CH EQUITY,50936022,电蒸锅,381,49397.0
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,50932014,加湿器,1110,403502.0
10858,TCL,TCL,TCL,TCL Group,000100 CH EQUITY,50069219,断路器,232,13364.839999999998
30654,Royalstar/荣事达,Royalstar/荣事达,荣事达,Whirlpool China,600983 CH EQUITY,50031894,热水袋/暖手宝,2026,106120.7
80875,富安娜,Fuanna/富安娜,富安娜,Fuanna,002327 CH EQUITY,50024923,凉席/凉席套件,746,276464.0
80875,富安娜,Fuanna/富安娜,富安娜,Fuanna,002327 CH EQUITY,50024922,蚊帐,72,28055.0
80875,富安娜,Fuanna/富安娜,富安娜,Fuanna,002327 CH EQUITY,50024921,婚庆床品,26,40305.0
109718,PEACEBIRD/太平鸟,PEACEBIRD/太平鸟,太平鸟,Peacebird,603877 CH EQUITY,54788006,针织衫,10060,3735736.0
29519,Septwolves/七匹狼,Septwolves/七匹狼,七匹狼,Septwolves,002029 CH EQUITY,56554001,直筒牛仔裤,9844,2408438.0
48481339,Hodo/红豆,Hodo/红豆,红豆,Hongdo,600400 CH EQUITY,55848042,翻领T恤,946,130072.0
80875,富安娜,Fuanna/富安娜,富安娜,Fuanna,002327 CH EQUITY,54310442,缝纫DIY材料、工具及成品,0,0.0
30654,Royalstar/荣事达,Royalstar/荣事达,荣事达,Whirlpool China,600983 CH EQUITY,54312957,电蒸锅,2230,306123.0
122548931,金一,King one/金一,金一,Kingee Culture,002721 CH EQUITY,50067360,黄金对戒,35,28520.0
122548931,金一,King one/金一,金一,Kingee Culture,002721 CH EQUITY,50067362,婚嫁黄金套饰,1,20999.0
4222667,Annil/安奈儿,Annil/安奈儿,安奈儿,Annil,002875 CH EQUITY,54308299,亲子装,2442,237264.0
4222667,Annil/安奈儿,Annil/安奈儿,安奈儿,Annil,002875 CH EQUITY,54308297,披风,5,375.0
4539217,Fondberyl/菲伯丽尔,FONDBERYL/菲伯丽尔,菲伯丽尔,Saturday Co,002291 CH EQUITY,50344018,鱼嘴凉鞋,40,10980.0
30645,Gree/格力,Gree/格力,格力,Gree,000651 CH EQUITY,50914011,电磁炉,119,30611.0
4222667,Annil/安奈儿,Annil/安奈儿,安奈儿,Annil,002875 CH EQUITY,54308294,棉袄/棉服,355,104405.0
30116,CARTELO/卡帝乐鳄鱼,Cartelo/卡帝乐鳄鱼,卡帝乐鳄鱼,NanJi E-Commerce,002127 CH EQUITY,54288283,条纹T恤,2140,245331.0
4222667,Annil/安奈儿,Annil/安奈儿,安奈儿,Annil,002875 CH EQUITY,54308292,背心/吊带,334,23954.0
3222886,欧派,Oupai/欧派,欧派,Oupai,603208 CH EQUITY,55798001,整体衣柜,757,687000.0
14807545,Dr.Yu/玉泽,Dr.Yu/玉泽,玉泽,Shanghai Jahwa,600315 CH EQUITY,54288544,身体乳,7774,778383.0
111497,绝味,Juewei/绝味,绝味,Juewei Food,603517 CH EQUITY,54308380,肉类即食,10606,339566.20000000007
4139249,JUZUI/玖姿,JUZUI/玖姿,玖姿,Anzheng Fashion,603839 CH EQUITY,54290518,半身裙,510,243024.0
29504,Meters Bonwe/美特斯邦威,Meters Bonwe/美特斯邦威,美特斯邦威,Metersbonwe,002269 CH EQUITY,50026329,夹克,37829,7963292.000000004
31526399,Firs/杉杉,Firs/杉杉,杉杉,Shanshan,600884 CH EQUITY,53646011,棉麻T恤,55,12045.0
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,54298153,暖风机/取暖器,8100,2930250.0
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,54298151,空气净化/氧吧,5776,12619093.0
528788281,TOSOT/大松,TOSOT/大松,大松,Gree,000651 CH EQUITY,50918013,其它生活家电,29,6570.0
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,54298157,加湿器,1110,403502.0
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,54298156,扫地机器人,3718,2807450.3600000003
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,54298155,挂烫机,60992,18747808.0
30652,Midea/美的,Midea/美的,美的,Midea,000333 CH EQUITY,54298154,抽湿器,348,421905.0
30116,CARTELO/卡帝乐鳄鱼,Cartelo/卡帝乐鳄鱼,卡帝乐鳄鱼,NanJi E-Commerce,002127 CH EQUITY,53074001,低帮鞋,60393,8604240.0
4540378,cover/卡文,COVER/卡文,卡文,Harson Trading,603958 CH EQUITY,52996002,尖头单鞋,118,38152.0
29519,Septwolves/七匹狼,Septwolves/七匹狼,七匹狼,Septwolves,002029 CH EQUITY,55862015,马甲,9,3441.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,54296709,扇子/迷你扇,1165,31495.80000000001
44607,Harson/哈森,HARSON/哈森,哈森,Harson Trading,603958 CH EQUITY,50106429,气质通勤,2564,1197696.0
4057780,乐町,乐町,乐町,Peacebird,603877 CH EQUITY,54290502,针织衫,32883,6140704.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,54296701,驱蚊用品,10,330.0
3250190,HADAY/海天,HADAY/海天,海天,Haitian Flavouring,603288 CH EQUITY,54308740,调味品,594270,11376563.799999995
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,50356008,防撞/防触电/门卡,7501,105854.80000000002
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,50356007,手巾/口水巾/三角巾,6707,144838.44999999998
41506762,乌毡帽,乌毡帽,乌毡帽,Shaoxing Wine,601579 CH EQUITY,54308362,其他酒类,0,0.0
41213204,Keon/奇强,Keon/奇强,奇强,Nafine Chem,000737 CH EQUITY,51090001,马桶套/马桶清洁,171,3778.399999999999
8770797,D：Fuse/迪芙斯,D:FUSE/迪芙斯,迪芙斯,Saturday Co,002291 CH EQUITY,50025836,时装靴,515,305966.0
30642,chunlan/春兰,Chunlan/春兰,春兰,Chunlan,600854 CH EQUITY,54298154,抽湿器,0,0.0
29531,Youngor/雅戈尔,Youngor/雅戈尔,雅戈尔,Youngor,600177 CH EQUITY,54764004,纯色衬衫,6285,1908472.0
80541,兰卓丽,Langerie/兰卓丽,兰卓丽,Huijie,002763 CH EQUITY,54294654,基础内衣,1721,301209.0
100290,OPPLE/欧普照明,OPPLE/欧普照明,欧普照明,OPPLE,603515 CH EQUITY,50067924,插座,163201,1237408.2300000004
80541,兰卓丽,Langerie/兰卓丽,兰卓丽,Huijie,002763 CH EQUITY,55002009,睡衣上装,271,24789.0
80541,兰卓丽,Langerie/兰卓丽,兰卓丽,Huijie,002763 CH EQUITY,55002008,保暖上装,161,20999.0
44618,REDDRAGONFLY/红蜻蜓,RED DRAGONFLY/红蜻蜓,红蜻蜓,Red Dragonfly,603116 CH EQUITY,54624003,靴子,772,90635.0
3290337,六神,Liushen/六神,六神,Shanghai Jahwa,600315 CH EQUITY,50040796,香皂,32016,331302.51999999996
100290,OPPLE/欧普照明,OPPLE/欧普照明,欧普照明,OPPLE,603515 CH EQUITY,50069192,布线箱,365,17128.7
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,55984012,登山鞋,5111,1613445.0
119861624,HLA/海澜之家,HLA/海澜之家,海澜之家,Heilan,600398 CH EQUITY,54298810,男鞋商场同款,0,0.0
3815899,民光,民光,民光,Shanghai Dragon,600630 CH EQUITY,52260002,羽绒被,58,84889.0
101072,Rapoo/雷柏,Rapoo/雷柏,雷柏,Shenzhen Rapoo,002577 CH EQUITY,50025264,键盘,18191,3026104.8
101072,Rapoo/雷柏,Rapoo/雷柏,雷柏,Shenzhen Rapoo,002577 CH EQUITY,50025268,鼠键套装,22489,2303102.3000000003
3289999,SOFTTO/索芙特,Softto/索芙特,索芙特,Teamax Smart City,000662 CH EQUITY,50073173,头发造型,4,119.6
3231604,QM/曲美,QM/曲美,曲美,Qumei,603818 CH EQUITY,50096388,客厅,709,3808416.0
6260441,美大,Meida/美大,美大,Meida Industrial,002677 CH EQUITY,56212008,集成灶,63,523369.0
4057780,乐町,乐町,乐町,Peacebird,603877 CH EQUITY,55734003,独家首发,11468,2679582.0
183584941,vive/双妹,vive/双妹,双妹,Shanghai Jahwa,600315 CH EQUITY,50031561,其他保养,2,1780.0
3391457,雷允上,雷允上,雷允上,KaiKai Industrial,600272 CH EQUITY,54290624,山参/人参/西洋参/高丽参,1996,387759.0
3391457,雷允上,雷允上,雷允上,KaiKai Industrial,600272 CH EQUITY,54290623,三七,211,37986.8
3391457,雷允上,雷允上,雷允上,KaiKai Industrial,600272 CH EQUITY,54290622,冬虫夏草,87,72236.0
3798739,卡迪娜,KADINA/卡迪娜,卡迪娜,Harson Trading,603958 CH EQUITY,54304820,单鞋,1143,443694.0
132188819,MAILYARD/美尔雅,MAILYARD/美尔雅,美尔雅,Hubei Mailyard,600107 CH EQUITY,50026262,西装,119,90950.0
3391457,雷允上,雷允上,雷允上,KaiKai Industrial,600272 CH EQUITY,54290629,山药,0,0.0
31350,Donlim/东菱,Donlim/东菱,东菱,Donlim,002705 CH EQUITY,50938010,其它厨房家电,15421,1195927.4200000002
78296,AOC,AOC,AOC,AOC,00903 CH EQUITY,54300118,键盘,51,12907.0
3472186,茶花,Chahua/茶花,茶花,Chahua,603615 CH EQUITY,51086001,毛巾架,114,3576.5999999999995
78296,AOC,AOC,AOC,AOC,00903 CH EQUITY,54300117,有线鼠标,76,4504.0
78296,AOC,AOC,AOC,AOC,00903 CH EQUITY,54300110,液晶显示器,36360,39675021.0
280928896,nubia/努比亚,NUBIA/努比亚,努比亚,ZTE,000063 CH EQUITY,54294374,合约购机,2591,5947029.0
3979123,lonkey/浪奇,Lonkey/浪奇,浪奇,Lonkey Industrial,000523 CH EQUITY,51090001,马桶套/马桶清洁,3112,41909.299999999996
30840,Vanward/万和,Vanward/万和,万和,Vanward Electric,002543 CH EQUITY,54296822,烟灶消,5809,7313319.0
3229893,国风,Growful/国风,国风,Shanghai Pharmacy,601607 CH EQUITY,53344009,五官用药,0,0.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,50031885,护膝/护腰/护肩/护颈,2,65.8
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,55510015,钱包卡套,2,70.0
44618,REDDRAGONFLY/红蜻蜓,RED DRAGONFLY/红蜻蜓,红蜻蜓,Red Dragonfly,603116 CH EQUITY,55730007,双肩背包,226,50472.0
105625,Comix/齐心,Comix/齐心,齐心,Comix,002301 CH EQUITY,54298965,收纳/陈列用品,0,0.0
27985,Lafuma/乐飞叶,LAFUMA/乐飞叶,乐飞叶,Baoxiniao,002154 CH EQUITY,54306829,登山杖,1,299.0
66878525,Whirlpool/惠而浦,Whirlpool/惠而浦,惠而浦,Whirlpool China,600983 CH EQUITY,56944002,除螨仪,2350,702850.0
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,54306962,功能内衣,245,55035.0
3222885,ASD/爱仕达,Aishida/爱仕达,爱仕达,Aishida Electric,002403 CH EQUITY,54312960,电热/火锅,29,6351.0
43251,THREEGUN/三枪,THREEGUN/三枪,三枪,Shanghai Dragon,600630 CH EQUITY,54966017,睡袍,10,1864.0
3222885,ASD/爱仕达,Aishida/爱仕达,爱仕达,Aishida Electric,002403 CH EQUITY,54312962,电磁炉,119,24641.0
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,54306966,溯溪鞋,894,233153.0
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,54306967,滑雪用品,40,24876.5
3222885,ASD/爱仕达,Aishida/爱仕达,爱仕达,Aishida Electric,002403 CH EQUITY,54312967,搅拌/料理机,26,5174.0
528788281,TOSOT/大松,TOSOT/大松,大松,Gree,000651 CH EQUITY,50920014,暖风机/取暖器,183,48082.0
3583923,Nature&rsquo;s Bounty/自然之宝,Naturesbounty/自然之宝,自然之宝,By-health,300146 CH EQUITY,54290799,维生素/矿物质,10174,839057.2000000001
3324837,贝比拉比,Beibi Labi/贝比拉比,贝比拉比,Labi,002762 CH EQUITY,50034778,凝露/金水,59,1238.85
1044694293,MINE/寐,Mine/寐,寐,Mendale Home,002397 CH EQUITY,52266002,十件套,1,20299.0
528788281,TOSOT/大松,TOSOT/大松,大松,Gree,000651 CH EQUITY,54312966,光波/热波/电陶炉,9,3642.0
528788281,TOSOT/大松,TOSOT/大松,大松,Gree,000651 CH EQUITY,54312960,电热/火锅,6,954.0
22741927,gola/高乐,Goldlok/高乐,高乐,Goldlok Toys,002348 CH EQUITY,56448007,进口-单鞋,1,706.0
30642,chunlan/春兰,Chunlan/春兰,春兰,Chunlan,600854 CH EQUITY,50920012,抽湿器,0,0.0
29504,Meters Bonwe/美特斯邦威,Meters Bonwe/美特斯邦威,美特斯邦威,Metersbonwe,002269 CH EQUITY,54290276,T恤,30912,1473178.8399999999
31696,Tonze/天际,Tonze/天际,天际,Tonze electric,002759 CH EQUITY,54298166,生活家电配件,68,1384.7
27726,BBK/步步高,Better Life/步步高,步步高,Better Life,002251 CH EQUITY,54298898,电子辞典/学习机,10855,25103090.0
119845,Fiyta/飞亚达,Fiyta/飞亚达,飞亚达,Fiyta,000026 CH EQUITY,53840012,超薄表,62,37728.0
3692191,维莎,VERSAI/维莎,维莎,Fuanna,002327 CH EQUITY,50036057,家具辅料,390,100560.0
139317,Safiya/索菲娅,SAFIYA/索菲娅,索菲娅,Saturday Co,002291 CH EQUITY,55588010,拖鞋,96,29524.0
116562,海螺,CONCH/海螺,海螺,Shanghai Dragon,600630 CH EQUITY,54296637,遮阳伞/晴雨伞,5572,444790.0
45448,巴拉巴拉,BALABALA/巴拉巴拉,巴拉巴拉,Semir,002563 CH EQUITY,54598006,运动鞋,32511,4737017.0
3227274,浪莎,LangSha/浪莎,浪莎,Langsha,600137 CH EQUITY,50294001,防抓手套/婴儿袜,33454,1106703.4400000002
30116,CARTELO/卡帝乐鳄鱼,Cartelo/卡帝乐鳄鱼,卡帝乐鳄鱼,NanJi E-Commerce,002127 CH EQUITY,54288005,牛仔裤,299,39631.0
30642,chunlan/春兰,Chunlan/春兰,春兰,Chunlan,600854 CH EQUITY,50930001,空调,43,82916.0
30148,Wanlima/万里马,Wanlima/万里马,万里马,Wanlima,300591 CH EQUITY,56610048,商场同款,8,7928.0
586706230,mongdodo/梦多多,Mengdodo/梦多多,梦多多,Semir,002563 CH EQUITY,56250002,儿童泳装/比基尼,65,4565.0
116656429,Saturday/星期六,ST&SAT/星期六,星期六,Saturday Co,002291 CH EQUITY,50024415,游戏手柄,5942,107983.5
50878944,DIQUA/帝度,Diqua/帝度,帝度,Whirlpool China,600983 CH EQUITY,50918004,冰箱,86,177114.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,50024888,防溢乳垫,475,19091.9
3489873,安琪纽特,Angel Nutritech/安琪纽特,安琪纽特,Angel Yeast,600298 CH EQUITY,55168012,保健食品,2581,247371.8
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,54298202,旅行箱包,0,0.0
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,54298207,拎包/挎包/休闲包,593,48562.0
29504,Meters Bonwe/美特斯邦威,Meters Bonwe/美特斯邦威,美特斯邦威,Metersbonwe,002269 CH EQUITY,51602002,牛仔系列,52407,6614453.960000005
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,54298205,军迷包袋,1,179.0
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,54298204,洗漱包/收纳包,18,1296.0
21929,HYUNDAI/现代,HYUNDAI/现代,现代,Konka,000016 CH EQUITY,50024553,有线鼠标,71,9336.0
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,54298209,户外/运动配件,3830,274393.0
28006,Toread/探路者,Toread/探路者,探路者,Toread,300005 CH EQUITY,54298208,防雨罩/防水包,37,3147.0
34042,Greatwall/长城,GreatWall/长城,长城,Greatwall Tech,000066 CH EQUITY,50025311,电源,19,5962.0
4222667,Annil/安奈儿,Annil/安奈儿,安奈儿,Annil,002875 CH EQUITY,50290005,内衣/内裤/套装,10767,880891.4
4166906,CHJ/潮宏基,CHJ/潮宏基,潮宏基,CHJ,002345 CH EQUITY,53894013,足金饰品,21790,22993074.490000002
4537002,泸州老窖,Luzhou Laojiao/泸州老窖,泸州老窖,Luzhou Laojiao,000568 CH EQUITY,54292357,饮料/酒水/冲饮,10996,2099695.2
4222667,Annil/安奈儿,Annil/安奈儿,安奈儿,Annil,002875 CH EQUITY,50290003,牛仔裤,6816,1047255.0
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,54974009,少女文胸,121,6627.299999999999
107380,南极人,南极人,南极人,NanJi E-Commerce,002127 CH EQUITY,54306357,爬行/学步,3844,250408.1
10858,TCL,TCL,TCL,TCL Group,000100 CH EQUITY,50069420,其它,150,2075.85
31350,Donlim/东菱,Donlim/东菱,东菱,Donlim,002705 CH EQUITY,54312906,消毒/暖奶,311,15817.1
3222885,ASD/爱仕达,Aishida/爱仕达,爱仕达,Aishida Electric,002403 CH EQUITY,50074986,烹饪用具,6186,191842.19999999992
652448266,光明,光明,光明,Bright Dairy,600597 CH EQUITY,50036186,椅/凳/塌,173,144786.0
92678117,VENTI/梵迪,VENTI/梵迪,梵迪,CHJ,002345 CH EQUITY,55566012,K金饰品,1120,913607.0
44610,St&amp;Sat/星期六,ST&SAT/星期六,星期六,Saturday Co,002291 CH EQUITY,54298881,休闲皮鞋,86,54544.0
11663150,金莱特,Kennede/金莱特,金莱特,Kennede,002723 CH EQUITY,50934014,按摩棒/锤,1,98.0
130259,Semir/森马,Semir/森马,森马,Semir,002563 CH EQUITY,55862015,马甲,153,28344.700000000004
30835,Vatti/华帝,Vatti/华帝,华帝,Vatti,002035 CH EQUITY,54296822,烟灶消,21469,54899464.0
3798739,卡迪娜,KADINA/卡迪娜,卡迪娜,Harson Trading,603958 CH EQUITY,50040639,凉鞋,76,31114.0
11016,Haier/海尔,Haier/海尔,海尔,Haier,600690 CH EQUITY,54312783,婴儿防护,0,0.0
10858,TCL,TCL,TCL,TCL Group,000100 CH EQUITY,50940008,电子温湿度计,220,4842.4
130259,Semir/森马,Semir/森马,森马,Semir,002563 CH EQUITY,55418006,立领大衣,100,23892.100000000002
993732046,J.BASCHI/乔百仕,J.BASCHI/乔百仕,乔百仕,Huijie,002763 CH EQUITY,55036011,男士内裤,96,16044.0
21539928,Bravo/馨而乐,Bravo/馨而乐,馨而乐,Fuanna,002327 CH EQUITY,50024935,儿童床品,122,41743.0
21539928,Bravo/馨而乐,Bravo/馨而乐,馨而乐,Fuanna,002327 CH EQUITY,50024931,枕头/枕芯,3780,405074.0
27726,BBK/步步高,Better Life/步步高,步步高,Better Life,002251 CH EQUITY,50094903,电子辞典/学习机,10020,22978060.0
44618,REDDRAGONFLY/红蜻蜓,RED DRAGONFLY/红蜻蜓,红蜻蜓,Red Dragonfly,603116 CH EQUITY,50354034,坡跟凉鞋,4053,455916.0
33465,LABI BABY/拉比,LABI BABY/拉比,拉比,Labi,002762 CH EQUITY,50045529,吸汗巾/垫背巾,1,39.0
3472186,茶花,Chahua/茶花,茶花,Chahua,603615 CH EQUITY,54302604,刷牙用具,10189,98549.4
31696,Tonze/天际,Tonze/天际,天际,Tonze electric,002759 CH EQUITY,54314004,厨房家电配件,2798,73047.80000000002
10858,TCL,TCL,TCL,TCL Group,000100 CH EQUITY,54296822,烟灶消,63,90537.0
33105859,Luolai Kids/罗莱儿童,Luolai Kids/罗莱儿童,罗莱儿童,Luolai Lifestyle,002293 CH EQUITY,54310471,其他家纺,10,1230.0
30116,CARTELO/卡帝乐鳄鱼,Cartelo/卡帝乐鳄鱼,卡帝乐鳄鱼,NanJi E-Commerce,002127 CH EQUITY,54306996,皮腰带/皮带扣,202123,12307036.47
43251,THREEGUN/三枪,THREEGUN/三枪,三枪,Shanghai Dragon,600630 CH EQUITY,55002008,保暖上装,1383,105418.59999999998
43251,THREEGUN/三枪,THREEGUN/三枪,三枪,Shanghai Dragon,600630 CH EQUITY,55002009,睡衣上装,119,5726.6
75211622,DISCOVERY EXPEDITION,DISCOVERY EXPEDITION,DISCOVERY EXPEDITION,Toread,300005 CH EQUITY,56264001,儿童软壳衣裤,6,1914.0
45448,巴拉巴拉,BALABALA/巴拉巴拉,巴拉巴拉,Semir,002563 CH EQUITY,54308264,卫衣/绒衫,74253,7130277.0
113190408,Leader/统帅,Leader/统帅,统帅,Haier,600690 CH EQUITY,50918005,洗衣机,4336,4451954.0
113190408,Leader/统帅,Leader/统帅,统帅,Haier,600690 CH EQUITY,50918004,冰箱,5684,11207503.0
3692191,维莎,VERSAI/维莎,维莎,Fuanna,002327 CH EQUITY,50096397,餐厅,2059,3730313.0
119861624,HLA/海澜之家,HLA/海澜之家,海澜之家,Heilan,600398 CH EQUITY,54294688,男士内衣专区,7637,384152.0
3222885,ASD/爱仕达,Aishida/爱仕达,爱仕达,Aishida Electric,002403 CH EQUITY,54292739,锅具/刀具/水具/餐具,26133,3589218.1
30655,Ronshen/容声,Ronshen/容声,容声,Hisense Kelon,000921 CH EQUITY,54314004,厨房家电配件,585,35360.0
